Model,Method,Pattern,Instance,Correct,Answer
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_17_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_18_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_19_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_1_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_20_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_2_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_3_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_4_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_5_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_6_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_7_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_8_0,1,no
llama3.2_3b,LogiCue,CT,llama3.2_3b_CT_9_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_10_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_11_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_12_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_13_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_14_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_15_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_16_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_17_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_18_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_19_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_1_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_20_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_2_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_3_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_4_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_5_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_6_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_7_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_8_0,1,no
llama3.2_3b,LogiCue,DSmi,llama3.2_3b_DSmi_9_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_10_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_11_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_12_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_13_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_14_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_15_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_16_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_17_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_18_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_19_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_1_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_20_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_2_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_3_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_4_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_5_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_6_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_7_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_8_0,1,no
llama3.2_3b,LogiCue,DSmu,llama3.2_3b_DSmu_9_0,0,yes
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_10_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_11_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_12_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_13_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_14_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_15_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_16_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_17_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_18_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_19_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_1_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_20_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_2_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_3_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_4_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_5_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_6_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_7_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_8_0,1,no
llama3.2_3b,LogiCue,MTmi,llama3.2_3b_MTmi_9_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_10_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_11_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_12_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_13_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_14_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_15_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_16_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_17_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_18_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_19_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_1_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_20_0,0,yes
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_2_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_3_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_4_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_5_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_6_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_7_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_8_0,1,no
llama3.2_3b,LogiCue,MTmu,llama3.2_3b_MTmu_9_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_10_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_11_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_12_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_13_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_14_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_15_0,0,yes
phi4_latest,zero-shot,ASd,phi4_latest_ASd_16_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_17_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_18_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_19_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_1_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_20_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_2_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_3_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_4_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_5_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_6_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_7_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_8_0,1,no
phi4_latest,zero-shot,ASd,phi4_latest_ASd_9_0,1,no
phi4_latest,zero-shot,CMP,phi4_latest_CMP_10_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_11_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_12_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_13_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_14_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_15_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_16_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_17_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_18_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_19_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_1_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_20_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_2_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_3_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_4_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_5_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_6_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_7_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_8_0,0,yes
phi4_latest,zero-shot,CMP,phi4_latest_CMP_9_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_10_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_11_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_12_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_13_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_14_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_15_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_16_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_17_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_18_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_19_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_1_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_20_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_2_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_3_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_4_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_5_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_6_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_7_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_8_0,0,yes
phi4_latest,zero-shot,CT,phi4_latest_CT_9_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_10_0,1,no
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_11_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_12_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_13_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_14_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_15_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_16_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_17_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_18_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_19_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_1_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_20_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_2_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_3_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_4_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_5_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_6_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_7_0,0,yes
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_8_0,1,no
phi4_latest,zero-shot,DSmi,phi4_latest_DSmi_9_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_10_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_11_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_12_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_13_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_14_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_15_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_16_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_17_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_18_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_19_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_1_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_20_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_2_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_3_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_4_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_5_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_6_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_7_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_8_0,0,yes
phi4_latest,zero-shot,DSmu,phi4_latest_DSmu_9_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_10_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_11_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_12_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_13_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_14_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_15_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_16_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_17_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_18_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_19_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_1_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_20_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_2_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_3_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_4_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_5_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_6_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_7_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_8_0,0,yes
phi4_latest,zero-shot,MTmi,phi4_latest_MTmi_9_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_10_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_11_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_12_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_13_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_14_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_15_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_16_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_17_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_18_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_19_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_1_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_20_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_2_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_3_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_4_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_5_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_6_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_7_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_8_0,0,yes
phi4_latest,zero-shot,MTmu,phi4_latest_MTmu_9_0,0,yes
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_10_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_11_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_12_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_13_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_14_0,0,yes
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_15_0,0,yes
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_16_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_17_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_18_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_19_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_1_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_20_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_2_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_3_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_4_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_5_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_6_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_7_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_8_0,1,no
phi4_latest,chain-of-thought,ASd,phi4_latest_ASd_9_0,1,no
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_10_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_11_0,1,no
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_12_0,1,no
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_13_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_14_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_15_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_16_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_17_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_18_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_19_0,1,no
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_1_0,1,no
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_20_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_2_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_3_0,1,no
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_4_0,1,no
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_5_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_6_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_7_0,1,no
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_8_0,0,yes
phi4_latest,chain-of-thought,CMP,phi4_latest_CMP_9_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_10_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_11_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_12_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_13_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_14_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_15_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_16_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_17_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_18_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_19_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_1_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_20_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_2_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_3_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_4_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_5_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_6_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_7_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_8_0,0,yes
phi4_latest,chain-of-thought,CT,phi4_latest_CT_9_0,0,yes
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_10_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_11_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_12_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_13_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_14_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_15_0,0,yes
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_16_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_17_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_18_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_19_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_1_0,0,yes
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_20_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_2_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_3_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_4_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_5_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_6_0,0,yes
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_7_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_8_0,1,no
phi4_latest,chain-of-thought,DSmi,phi4_latest_DSmi_9_0,1,no
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_10_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_11_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_12_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_13_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_14_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_15_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_16_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_17_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_18_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_19_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_1_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_20_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_2_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_3_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_4_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_5_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_6_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_7_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_8_0,0,yes
phi4_latest,chain-of-thought,DSmu,phi4_latest_DSmu_9_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_10_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_11_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_12_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_13_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_14_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_15_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_16_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_17_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_18_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_19_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_1_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_20_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_2_0,1,no
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_3_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_4_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_5_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_6_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_7_0,1,no
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_8_0,0,yes
phi4_latest,chain-of-thought,MTmi,phi4_latest_MTmi_9_0,0,yes
phi4_latest,chain-of-thought,MTmu,phi4_latest_MTmu_10_0,0,yes
phi4_latest,chain-of-thought,MTmu,phi4_latest_MTmu_11_0,0,yes
phi4_latest,chain-of-thought,MTmu,phi4_latest_MTmu_12_0,0,yes
